,0
3067,"('addie the', 1)"
3068,"('achilles e', 1)"
3069,"('e the', 1)"
3070,"('normal people', 1)"
3071,"('my lovely', 1)"
3072,"('the dinner', 1)"
3073,"('intubbvc the', 1)"
3074,"('weeks and', 1)"
3075,"('still utterly', 1)"
3076,"('utterly obsessed', 1)"
3077,"('gatekept the', 1)"
3078,"('monthly fiction', 1)"
3079,"('fiction pick', 1)"
3080,"('pick for', 1)"
3081,"('now its', 1)"
3082,"('its time', 1)"
3083,"('i understand', 1)"
3084,"('understand that', 1)"
3085,"('book because', 1)"
3086,"('because it', 1)"
3087,"('it describes', 1)"
3088,"('describes things', 1)"
3089,"('things in', 1)"
3090,"('in cool', 1)"
3091,"('but you', 1)"
3092,"('go read', 1)"
3093,"('read normal', 1)"
3094,"('literally tempted', 1)"
3095,"('to gatekeep', 1)"
3096,"('gatekeep it', 1)"
3097,"('only tweet', 1)"
3098,"('tweet you', 1)"
3099,"('get from', 1)"
3100,"('from me', 1)"
3101,"('im about', 1)"
3102,"('start and', 1)"
3103,"('last thing', 1)"
3104,"('thing he', 1)"
3105,"('he told', 1)"
3106,"('told me', 1)"
3107,"('klara and', 1)"
3108,"('have just', 1)"
3109,"('am broken', 1)"
3110,"('says my', 1)"
3111,"('my books', 1)"
3112,"('are sad', 1)"
3113,"('sad have', 1)"
3114,"('have evidently', 1)"
3115,"('evidently not', 1)"
3116,"('read patroclus', 1)"
3117,"('need some', 1)"
3118,"('some fluff', 1)"
3119,"('fluff not', 1)"
3120,"('not more', 1)"
3121,"('more angst', 1)"
3122,"('angst tbh', 1)"
3123,"('tf was', 1)"
3124,"('ever able', 1)"
3125,"('able to', 1)"
3126,"('to put', 1)"
3127,"('after watching', 1)"
3128,"('watching three', 1)"
3129,"('three booktube', 1)"
3130,"('booktube videos', 1)"
3131,"('videos and', 1)"
3132,"('and having', 1)"
3133,"('having camped', 1)"
3134,"('camped on', 1)"
3135,"('on goodreads', 1)"
3136,"('goodreads for', 1)"
3137,"('over more', 1)"
3138,"('than an', 1)"
3139,"('hour i', 1)"
3140,"('have finally', 1)"
3141,"('finally decided', 1)"
3142,"('my mental', 1)"
3143,"('heard this', 1)"
3144,"('this broke', 1)"
3145,"('broke many', 1)"
3146,"('many people', 1)"
3147,"('people but', 1)"
3148,"('but who', 1)"
3149,"('who cares', 1)"
3150,"('cares when', 1)"
3151,"('you love', 1)"
3152,"('love pain', 1)"
3153,"('creekbs the', 1)"
3154,"('see if', 1)"
3155,"('fyp was', 1)"
3156,"('was filled', 1)"
3157,"('filled with', 1)"
3158,"('with banana', 1)"
3159,"('banana fish', 1)"
3160,"('angst and', 1)"
3161,"('been crying', 1)"
3162,"('crying for', 1)"
3163,"('noo im', 1)"
3164,"('im sorry', 1)"
3165,"('feeling unwell', 1)"
3166,"('unwell moss', 1)"
3167,"('moss im', 1)"
3168,"('im doing', 1)"
3169,"('doing okay', 1)"
3170,"('okay rn', 1)"
3171,"('to barnes', 1)"
3172,"('nobles to', 1)"
3173,"('nobles yoooooo', 1)"
3174,"('yoooooo lets', 1)"
3175,"('lets go', 1)"
3176,"('go i', 1)"
3177,"('love reading', 1)"
3178,"('reading sm', 1)"
3179,"('a recommend', 1)"
3180,"('goodreads you', 1)"
3181,"('might also', 1)"
3182,"('also like', 1)"
3183,"('like circe', 1)"
3184,"('read them', 1)"
3185,"('im starting', 1)"
3186,"('lisbonpilled some', 1)"
3187,"('some very', 1)"
3188,"('very nice', 1)"
3189,"('nice ones', 1)"
3190,"('ones are', 1)"
3191,"('are six', 1)"
3192,"('me before', 1)"
3193,"('here love', 1)"
3194,"('autisticgansey song', 1)"
3195,"('a straight', 1)"
3196,"('started following', 1)"
3197,"('following a', 1)"
3198,"('text bot', 1)"
3199,"('bot and', 1)"
3200,"('and forgot', 1)"
3201,"('forgot and', 1)"
3202,"('now you', 1)"
3203,"('can catch', 1)"
3204,"('tl at', 1)"
3205,"('achilles send', 1)"
3206,"('all my', 1)"
3207,"('my problems', 1)"
3208,"('problems would', 1)"
3209,"('be solved', 1)"
3210,"('solved if', 1)"
3211,"('if they', 1)"
3212,"('they made', 1)"
3213,"('made a', 1)"
3214,"('movie that', 1)"
3215,"('was accurate', 1)"
3216,"('accurate to', 1)"
3217,"('read only', 1)"
3218,"('only the', 1)"
3219,"('first parts', 1)"
3220,"('parts and', 1)"
3221,"('going sooo', 1)"
3222,"('sooo well', 1)"
3223,"('well but', 1)"
3224,"('cherish it', 1)"
3225,"('it because', 1)"
3226,"('know everything', 1)"
3227,"('everything will', 1)"
3228,"('will change', 1)"
3229,"('change soon', 1)"
3230,"('take this', 1)"
3231,"('so sweet', 1)"
3232,"('sweet and', 1)"
3233,"('have slowly', 1)"
3234,"('slowly built', 1)"
3235,"('built up', 1)"
3236,"('cjbearcpfc not', 1)"
3237,"('not sure', 1)"
3238,"('sure we', 1)"
3239,"('he came', 1)"
3240,"('came back', 1)"
3241,"('but when', 1)"
3242,"('bad knee', 1)"
3243,"('knee injury', 1)"
3244,"('injury it', 1)"
3245,"('it unbalanced', 1)"
3246,"('unbalanced you', 1)"
3247,"('you so', 1)"
3248,"('he had', 1)"
3249,"('a couple', 1)"
3250,"('couple of', 1)"
3251,"('of strains', 1)"
3252,"('strains song', 1)"
3253,"('song the', 1)"
3254,"('but he', 1)"
3255,"('was pretty', 1)"
3256,"('pretty much', 1)"
3257,"('much back', 1)"
3258,"('to fill', 1)"
3259,"('fill fitness', 1)"
3260,"('fitness when', 1)"
3261,"('when his', 1)"
3262,"('his achilles', 1)"
3263,"('achilles next', 1)"
3264,"('also dont', 1)"
3265,"('dont want', 1)"
3266,"('want my', 1)"
3267,"('broken again', 1)"
3268,"('alright as', 1)"
3269,"('oh and', 1)"
3270,"('got a', 1)"
3271,"('achilles breakdown', 1)"
3272,"('breakdown with', 1)"
3273,"('with dani', 1)"
3274,"('dani right', 1)"
3275,"('how could', 1)"
3276,"('could the', 1)"
3277,"('greeks do', 1)"
3278,"('do this', 1)"
3279,"('achilles yall', 1)"
3280,"('yall time', 1)"
3281,"('to suffer', 1)"
3282,"('is their', 1)"
3283,"('their favorite', 1)"
3284,"('ranboozlled retellings', 1)"
3285,"('these two', 1)"
3286,"('two are', 1)"
3287,"('are v', 1)"
3288,"('v easy', 1)"
3289,"('easy to', 1)"
3290,"('ranboozlled idk', 1)"
3291,"('its considered', 1)"
3292,"('considered rlyyy', 1)"
3293,"('rlyyy one', 1)"
3294,"('one but', 1)"
3295,"('how are', 1)"
3296,"('you after', 1)"
3297,"('people who', 1)"
3298,"('says ewww', 1)"
3299,"('ewww but', 1)"
3300,"('were too', 1)"
3301,"('i imagined', 1)"
3302,"('imagined them', 1)"
3303,"('clearly think', 1)"
3304,"('think patroclus', 1)"
3305,"('are characters', 1)"
3306,"('characters made', 1)"
3307,"('made by', 1)"
3308,"('and also', 1)"
3309,"('have zero', 1)"
3310,"('zero info', 1)"
3311,"('info about', 1)"
3312,"('about ancient', 1)"
3313,"('greek history', 1)"
3314,"('history and', 1)"
3315,"('vmiwn song', 1)"
3316,"('morning and', 1)"
3317,"('read to', 1)"
3318,"('me from', 1)"
3319,"('i took', 1)"
3320,"('took latin', 1)"
3321,"('latin for', 1)"
3322,"('for kicks', 1)"
3323,"('kicks in', 1)"
3324,"('in first', 1)"
3325,"('first year', 1)"
3326,"('year from', 1)"
3327,"('from an', 1)"
3328,"('an incredible', 1)"
3329,"('incredible teacher', 1)"
3330,"('to jennifer', 1)"
3331,"('i wanted', 1)"
3332,"('wanted after', 1)"
3333,"('after that', 1)"
3334,"('gl for', 1)"
3335,"('dreamsvlog the', 1)"
3336,"('share my', 1)"
3337,"('i weep', 1)"
3338,"('weep into', 1)"
3339,"('i ahvent', 1)"
3340,"('ahvent read', 1)"
3341,"('sunsetdwt waiting', 1)"
3342,"('that dnf', 1)"
3343,"('dnf the', 1)"
3344,"('chapters in', 1)"
3345,"('in to', 1)"
3346,"('liking it', 1)"
3347,"('think ill', 1)"
3348,"('ill fly', 1)"
3349,"('fly through', 1)"
3350,"('through this', 1)"
3351,"('am never', 1)"
3352,"('never reading', 1)"
3353,"('achilles ever', 1)"
3354,"('dumbass thought', 1)"
3355,"('thought song', 1)"
3356,"('was actually', 1)"
3357,"('song when', 1)"
3358,"('when the', 1)"
3359,"('actual song', 1)"
3360,"('song was', 1)"
3361,"('was achilles', 1)"
3362,"('achilles come', 1)"
3363,"('a fun', 1)"
3364,"('fun age', 1)"
3365,"('age is', 1)"
3366,"('nice commentary', 1)"
3367,"('commentary on', 1)"
3368,"('on woke', 1)"
3369,"('book acc', 1)"
3370,"('acc to', 1)"
3371,"('bit heavy', 1)"
3372,"('heavy though', 1)"
3373,"('though so', 1)"
3374,"('so be', 1)"
3375,"('u have', 1)"
3376,"('have fun', 1)"
3377,"('fun reading', 1)"
3378,"('plus the', 1)"
3379,"('larue and', 1)"
3380,"('finished being', 1)"
3381,"('being emotionally', 1)"
3382,"('emotionally destroyed', 1)"
3383,"('excuse me', 1)"
3384,"('me while', 1)"
3385,"('most favorite', 1)"
3386,"('will ever', 1)"
3387,"('ever recover', 1)"
3388,"('last or', 1)"
3389,"('pages made', 1)"
3390,"('feel too', 1)"
3391,"('many things', 1)"
3392,"('things to', 1)"
3393,"('continue the', 1)"
3394,"('achilles aufiobook', 1)"
3395,"('aufiobook later', 1)"
3396,"('later and', 1)"
3397,"('im rly', 1)"
3398,"('rly excited', 1)"
3399,"('and humble', 1)"
3400,"('humble tribute', 1)"
3401,"('tribute to', 1)"
3402,"('custom achilles', 1)"
3403,"('patroclus funko', 1)"
3404,"('love them', 1)"
3405,"('them so', 1)"
3406,"('i ginally', 1)"
3407,"('ginally start', 1)"
3408,"('finish rereading', 1)"
3409,"('am pages', 1)"
3410,"('have cried', 1)"
3411,"('cried four', 1)"
3412,"('four times', 1)"
3413,"('times because', 1)"
3414,"('the goddamn', 1)"
3415,"('goddamn motherfucking', 1)"
3416,"('motherfucking foreshadowing', 1)"
3417,"('foreshadowing i', 1)"
3418,"('bad this', 1)"
3419,"('best book', 1)"
3420,"('plan is', 1)"
3421,"('beach but', 1)"
3422,"('the question', 1)"
3423,"('question is', 1)"
3424,"('is will', 1)"
3425,"('will i', 1)"
3426,"('been a', 1)"
3427,"('murakami books', 1)"
3428,"('are rlly', 1)"
3429,"('good for', 1)"
3430,"('friends say', 1)"
3431,"('is rlly', 1)"
3432,"('uncle the', 1)"
3433,"('achilles available', 1)"
3434,"('available hai', 1)"
3435,"('bookstore uncle', 1)"
3436,"('uncle nahi', 1)"
3437,"('nahi beta', 1)"
3438,"('beta achilles', 1)"
3439,"('achilles nahi', 1)"
3440,"('nahi hai', 1)"
3441,"('haan pata', 1)"
3442,"('pata hai', 1)"
3443,"('hai behnchodfpatroclus', 1)"
3444,"('behnchodfpatroclus bhi', 1)"
3445,"('bhi nahi', 1)"
3446,"('fiimstopia novel', 1)"
3447,"('novel sih', 1)"
3448,"('sih the', 1)"
3449,"('miller following', 1)"
3450,"('following on', 1)"
3451,"('the silence', 1)"
3452,"('another take', 1)"
3453,"('book tells', 1)"
3454,"('achilles through', 1)"
3455,"('eyes the', 1)"
3456,"('the softer', 1)"
3457,"('softer side', 1)"
3458,"('a captivating', 1)"
3459,"('captivating love', 1)"
3460,"('of soul', 1)"
3461,"('soul mates', 1)"
3462,"('mates from', 1)"
3463,"('just thinking', 1)"
3464,"('never finished', 1)"
3465,"('you no', 1)"
3466,"('no more', 1)"
3467,"('remembered this', 1)"
3468,"('this girl', 1)"
3469,"('girl stole', 1)"
3470,"('now is', 1)"
3471,"('hope so', 1)"
3472,"('so at', 1)"
3473,"('eating figs', 1)"
3474,"('figs and', 1)"
3475,"('and reading', 1)"
3476,"('weeks i', 1)"
3477,"('new world', 1)"
3478,"('world by', 1)"
3479,"('human by', 1)"
3480,"('by dazai', 1)"
3481,"('grand design', 1)"
3482,"('design by', 1)"
3483,"('to political', 1)"
3484,"('political science', 1)"
3485,"('science and', 1)"
3486,"('the theory', 1)"
3487,"('theory of', 1)"
3488,"('of politics', 1)"
3489,"('politics by', 1)"
3490,"('by kouskouvelis', 1)"
3491,"('kouskouvelis out', 1)"
3492,"('circe the', 1)"
3493,"('library cutie', 1)"
3494,"('bit gay', 1)"
3495,"('gay but', 1)"
3496,"('luca tuh', 1)"
3497,"('tuh kyk', 1)"
3498,"('kyk a', 1)"
3499,"('of cry', 1)"
3500,"('i doubt', 1)"
3501,"('doubt the', 1)"
3502,"('in i', 1)"
3503,"('like am', 1)"
3504,"('am for', 1)"
3505,"('rn but', 1)"
3506,"('book has', 1)"
3507,"('has never', 1)"
3508,"('never made', 1)"
3509,"('feel that', 1)"
3510,"('that pain', 1)"
3511,"('but suddenly', 1)"
3512,"('so has', 1)"
3513,"('and can', 1)"
3514,"('bmrgtxx how', 1)"
3515,"('how dare', 1)"
3516,"('dare u', 1)"
3517,"('u make', 1)"
3518,"('make me', 1)"
3519,"('cry reading', 1)"
3520,"('getting to', 1)"
3521,"('achilles fully', 1)"
3522,"('fully knowing', 1)"
3523,"('knowing how', 1)"
3524,"('how it', 1)"
3525,"('ends but', 1)"
3526,"('but procrastinating', 1)"
3527,"('procrastinating reading', 1)"
3528,"('after putting', 1)"
3529,"('putting it', 1)"
3530,"('it off', 1)"
3531,"('off for', 1)"
3532,"('for so', 1)"
3533,"('long i', 1)"
3534,"('put to', 1)"
3535,"('to words', 1)"
3536,"('words how', 1)"
3537,"('how beautiful', 1)"
3538,"('and heartbreaking', 1)"
3539,"('heartbreaking it', 1)"
3540,"('read again', 1)"
3541,"('again in', 1)"
3542,"('wrong move', 1)"
3543,"('move to', 1)"
3544,"('to wear', 1)"
3545,"('wear makeup', 1)"
3546,"('yamigoopszies omg', 1)"
3547,"('omg ive', 1)"
3548,"('intubbvc using', 1)"
3549,"('using the', 1)"
3550,"('officialnobara song', 1)"
3551,"('a curse', 1)"
3552,"('curse so', 1)"
3553,"('so dark', 1)"
3554,"('dark and', 1)"
3555,"('kingdim of', 1)"
3556,"('night circus', 1)"
3557,"('the bear', 1)"
3558,"('bear and', 1)"
3559,"('the nightingale', 1)"
3560,"('pots and', 1)"
3561,"('for clear', 1)"
3562,"('love you', 1)"
3563,"('are automatically', 1)"
3564,"('automatically best', 1)"
3565,"('goal is', 1)"
3566,"('of summer', 1)"
3567,"('summer i', 1)"
3568,"('finished onto', 1)"
3569,"('onto a', 1)"
3570,"('love a', 1)"
3571,"('good greek', 1)"
3572,"('greek gods', 1)"
3573,"('prentissthemilf anything', 1)"
3574,"('anything agatha', 1)"
3575,"('hating game', 1)"
3576,"('you deserve', 1)"
3577,"('deserve each', 1)"
3578,"('liked the', 1)"
3579,"('i hated', 1)"
3580,"('hated the', 1)"
3581,"('boring i', 1)"
3582,"('just kept', 1)"
3583,"('kept skipping', 1)"
3584,"('skipping through', 1)"
3585,"('through a', 1)"
3586,"('actually do', 1)"
3587,"('do hate', 1)"
3588,"('ang lungkot', 1)"
3589,"('lungkot ng', 1)"
3590,"('ng buhai', 1)"
3591,"('morning has', 1)"
3592,"('has really', 1)"
3593,"('really fucked', 1)"
3594,"('up my', 1)"
3595,"('my day', 1)"
3596,"('book today', 1)"
3597,"('today and', 1)"
3598,"('die what', 1)"
3599,"('the fuck', 1)"
3600,"('fuck was', 1)"
3601,"('was that', 1)"
3602,"('that no', 1)"
3603,"('way a', 1)"
3604,"('a twink', 1)"
3605,"('twink has', 1)"
3606,"('feeling this', 1)"
3607,"('this way', 1)"
3608,"('spend my', 1)"
3609,"('my friday', 1)"
3610,"('getting photography', 1)"
3611,"('photography portraits', 1)"
3612,"('portraits taken', 1)"
3613,"('emiliacastelao song', 1)"
3614,"('was cracking', 1)"
3615,"('cracking if', 1)"
3616,"('like madeline', 1)"
3617,"('book circe', 1)"
3618,"('circe can', 1)"
3619,"('be put', 1)"
3620,"('put away', 1)"
3621,"('away in', 1)"
3622,"('the blink', 1)"
3623,"('blink of', 1)"
3624,"('goodreads finishing', 1)"
3625,"('finishing malorie', 1)"
3626,"('malorie by', 1)"
3627,"('by josh', 1)"
3628,"('josh malerman', 1)"
3629,"('malerman then', 1)"
3630,"('be starting', 1)"
3631,"('on par', 1)"
3632,"('par with', 1)"
3633,"('the yearn', 1)"
3634,"('yearn they', 1)"
3635,"('they felt', 1)"
3636,"('felt was', 1)"
3637,"('i confused', 1)"
3638,"('confused with', 1)"
3639,"('world building', 1)"
3640,"('building yeah', 1)"
3641,"('yeah sure', 1)"
3642,"('sure but', 1)"
3643,"('was meant', 1)"
3644,"('meant to', 1)"
3645,"('red and', 1)"
3646,"('and blue', 1)"
3647,"('blue are', 1)"
3648,"('are my', 1)"
3649,"('my best', 1)"
3650,"('how they', 1)"
3651,"('they win', 1)"
3652,"('win the', 1)"
3653,"('bought song', 1)"
3654,"('we hunt', 1)"
3655,"('hunt the', 1)"
3656,"('the flames', 1)"
3657,"('flames duology', 1)"
3658,"('duology more', 1)"
3659,"('than two', 1)"
3660,"('weeks ago', 1)"
3661,"('ago its', 1)"
3662,"('its still', 1)"
3663,"('not here', 1)"
3664,"('anyway guess', 1)"
3665,"('tomorrow after', 1)"
3666,"('after owning', 1)"
3667,"('owning it', 1)"
3668,"('two years', 1)"
3669,"('years writing', 1)"
3670,"('writing it', 1)"
3671,"('just not', 1)"
3672,"('it again', 1)"
3673,"('irl told', 1)"
3674,"('get ready', 1)"
3675,"('am happily', 1)"
3676,"('happily single', 1)"
3677,"('single ill', 1)"
3678,"('ill have', 1)"
3679,"('you know', 1)"
3680,"('a candle', 1)"
3681,"('candle burning', 1)"
3682,"('burning while', 1)"
3683,"('while my', 1)"
3684,"('my playlist', 1)"
3685,"('playlist based', 1)"
3686,"('based of', 1)"
3687,"('achilles plays', 1)"
3688,"('plays in', 1)"
3689,"('achilles sama', 1)"
3690,"('sama they', 1)"
3691,"('that if', 1)"
3692,"('will not', 1)"
3693,"('not fight', 1)"
3694,"('but actually', 1)"
3695,"('actually what', 1)"
3696,"('to patroclus', 1)"
3697,"('patroclus word', 1)"
3698,"('word for', 1)"
3699,"('for word', 1)"
3700,"('has already', 1)"
3701,"('already made', 1)"
3702,"('me tear', 1)"
3703,"('tear up', 1)"
3704,"('achilles before', 1)"
3705,"('month ends', 1)"
3706,"('ends ill', 1)"
3707,"('ill come', 1)"
3708,"('come back', 1)"
3709,"('and man', 1)"
3710,"('man was', 1)"
3711,"('it beautiful', 1)"
3712,"('beautiful but', 1)"
3713,"('am genuinely', 1)"
3714,"('genuinely sobbing', 1)"
3715,"('not fair', 1)"
3716,"('fair i', 1)"
3717,"('i couldve', 1)"
3718,"('couldve had', 1)"
3719,"('had way', 1)"
3720,"('way less', 1)"
3721,"('less breakdowns', 1)"
3722,"('breakdowns abt', 1)"
3723,"('abt my', 1)"
3724,"('my identity', 1)"
3725,"('identity if', 1)"
3726,"('just hadnt', 1)"
3727,"('hadnt picked', 1)"
3728,"('and drinking', 1)"
3729,"('drinking chocolate', 1)"
3730,"('finally and', 1)"
3731,"('just sitting', 1)"
3732,"('sitting on', 1)"
3733,"('the couch', 1)"
3734,"('couch listening', 1)"
3735,"('also read', 1)"
3736,"('charliecapen have', 1)"
3737,"('and if', 1)"
3738,"('you consider', 1)"
3739,"('told from', 1)"
3740,"('throughout their', 1)"
3741,"('lives and', 1)"
3742,"('textually gay', 1)"
3743,"('was irl', 1)"
3744,"('irl and', 1)"
3745,"('and should', 1)"
3746,"('love absorbing', 1)"
3747,"('absorbing gay', 1)"
3748,"('a sponge', 1)"
3749,"('sponge for', 1)"
3750,"('soak up', 1)"
3751,"('up all', 1)"
3752,"('the mlm', 1)"
3753,"('mlm scraps', 1)"
3754,"('scraps i', 1)"
3755,"('get yeah', 1)"
3756,"('reread song', 1)"
3757,"('time bitch', 1)"
3758,"('bitch so', 1)"
3759,"('so what', 1)"
3760,"('what so', 1)"
3761,"('i didnt', 1)"
3762,"('story between', 1)"
3763,"('between achilles', 1)"
3764,"('patroclus before', 1)"
3765,"('before reading', 1)"
3766,"('the minority', 1)"
3767,"('think after', 1)"
3768,"('the climax', 1)"
3769,"('climax of', 1)"
3770,"('the confrontation', 1)"
3771,"('confrontation between', 1)"
3772,"('inner demons', 1)"
3773,"('demons and', 1)"
3774,"('the speaker', 1)"
3775,"('in which', 1)"
3776,"('which the', 1)"
3777,"('speaker literally', 1)"
3778,"('literally breaks', 1)"
3779,"('assuming achilles', 1)"
3780,"('achilles jumps', 1)"
3781,"('jumps anyway', 1)"
3782,"('anyway is', 1)"
3783,"('is just', 1)"
3784,"('just emotionally', 1)"
3785,"('song achilles', 1)"
3786,"('response starts', 1)"
3787,"('to another', 1)"
3788,"('another second', 1)"
3789,"('second because', 1)"
3790,"('myself engage', 1)"
3791,"('engage with', 1)"
3792,"('the inference', 1)"
3793,"('inference that', 1)"
3794,"('that songwriter', 1)"
3795,"('songwriter had', 1)"
3796,"('had worked', 1)"
3797,"('worked off', 1)"
3798,"('and maybe', 1)"
3799,"('a me', 1)"
3800,"('achilles out', 1)"
3801,"('of curiosity', 1)"
3802,"('recommendation but', 1)"
3803,"('already feel', 1)"
3804,"('the heartbreak', 1)"
3805,"('remember how', 1)"
3806,"('i stumbled', 1)"
3807,"('stumbled on', 1)"
3808,"('recommend it', 1)"
3809,"('macmlllr is', 1)"
3810,"('been thinking', 1)"
3811,"('about buying', 1)"
3812,"('red queen', 1)"
3813,"('queen series', 1)"
3814,"('hush hush', 1)"
3815,"('hush trilogy', 1)"
3816,"('been in', 1)"
3817,"('reading slump', 1)"
3818,"('be honest', 1)"
3819,"('honest years', 1)"
3820,"('gifted kid', 1)"
3821,"('kid burnout', 1)"
3822,"('anyway i', 1)"
3823,"('already killing', 1)"
3824,"('tbh i', 1)"
3825,"('just want', 1)"
3826,"('the stamina', 1)"
3827,"('stamina to', 1)"
3828,"('read some', 1)"
3829,"('tbr pile', 1)"
3830,"('pile after', 1)"
3831,"('reading where', 1)"
3832,"('crawdads sing', 1)"
3833,"('sing asap', 1)"
3834,"('asap but', 1)"
3835,"('still recovering', 1)"
3836,"('recovering from', 1)"
3837,"('might just', 1)"
3838,"('get me', 1)"
3839,"('me cancelled', 1)"
3840,"('cancelled but', 1)"
3841,"('but song', 1)"
3842,"('is actually', 1)"
3843,"('actually so', 1)"
3844,"('bad it', 1)"
3845,"('it deserves', 1)"
3846,"('deserves absolutely', 1)"
3847,"('absolutely none', 1)"
3848,"('none of', 1)"
3849,"('late to', 1)"
3850,"('the party', 1)"
3851,"('keep having', 1)"
3852,"('having to', 1)"
3853,"('to stop', 1)"
3854,"('stop bc', 1)"
3855,"('remember that', 1)"
3856,"('that awtwb', 1)"
3857,"('awtwb is', 1)"
3858,"('is out', 1)"
3859,"('out in', 1)"
3860,"('world and', 1)"
3861,"('just look', 1)"
3862,"('the ceiling', 1)"
3863,"('ceiling contemplating', 1)"
3864,"('faggots have', 1)"
3865,"('have me', 1)"
3866,"('have three', 1)"
3867,"('three current', 1)"
3868,"('current reads', 1)"
3869,"('reads but', 1)"
3870,"('blood of', 1)"
3871,"('really bought', 1)"
3872,"('myself cry', 1)"
3873,"('gind it', 1)"
3874,"('rlly rlly', 1)"
3875,"('make more', 1)"
3876,"('favorite books', 1)"
3877,"('idolestic the', 1)"
3878,"('am finishing', 1)"
3879,"('irl friends', 1)"
3880,"('friends is', 1)"
3881,"('dont know', 1)"
3882,"('original story', 1)"
3883,"('have this', 1)"
3884,"('this inner', 1)"
3885,"('inner excitement', 1)"
3886,"('excitement to', 1)"
3887,"('watch their', 1)"
