,0
2773,"('quote gets rted', 1)"
2774,"('gets rted into', 1)"
2775,"('rted into my', 1)"
2776,"('into my timeline', 1)"
2777,"('my timeline i', 1)"
2778,"('timeline i am', 1)"
2779,"('and em both', 1)"
2780,"('em both crying', 1)"
2781,"('both crying because', 1)"
2782,"('crying because of', 1)"
2783,"('we are truly', 1)"
2784,"('are truly living', 1)"
2785,"('truly living our', 1)"
2786,"('living our best', 1)"
2787,"('our best lives', 1)"
2788,"('lmanburgsux song of', 1)"
2789,"('you left me', 1)"
2790,"('the gravity of', 1)"
2791,"('and i wish', 1)"
2792,"('i wish you', 1)"
2793,"('wish you all', 1)"
2794,"('you all the', 1)"
2795,"('all the bwst', 1)"
2796,"('the bwst r', 1)"
2797,"('bwst r really', 1)"
2798,"('r really good', 1)"
2799,"('really good if', 1)"
2800,"('good if u', 1)"
2801,"('u like sad', 1)"
2802,"('like sad gay', 1)"
2803,"('sad gay ya', 1)"
2804,"('first time ever', 1)"
2805,"('time ever i', 1)"
2806,"('ever i laid', 1)"
2807,"('i laid my', 1)"
2808,"('laid my eyes', 1)"
2809,"('my eyes upon', 1)"
2810,"('eyes upon a', 1)"
2811,"('upon a hardback', 1)"
2812,"('a hardback of', 1)"
2813,"('hardback of the', 1)"
2814,"('lmanburgsux radio silence', 1)"
2815,"('radio silence by', 1)"
2816,"('silence by alice', 1)"
2817,"('and the other', 1)"
2818,"('the other half', 1)"
2819,"('other half of', 1)"
2820,"('half of augusta', 1)"
2821,"('of augusta hope', 1)"
2822,"('augusta hope by', 1)"
2823,"('hope by joanna', 1)"
2824,"('by joanna glen', 1)"
2825,"('why do i', 1)"
2826,"('do i ever', 1)"
2827,"('i ever think', 1)"
2828,"('mentally prepared to', 1)"
2829,"('prepared to read', 1)"
2830,"('curious about books', 1)"
2831,"('about books that', 1)"
2832,"('books that you', 1)"
2833,"('that you read', 1)"
2834,"('you read it', 1)"
2835,"('read it obviously', 1)"
2836,"('it obviously i', 1)"
2837,"('obviously i have', 1)"
2838,"('have no time', 1)"
2839,"('no time to', 1)"
2840,"('to read all', 1)"
2841,"('all of them', 1)"
2842,"('of them but', 1)"
2843,"('the best of', 1)"
2844,"('say the song', 1)"
2845,"('or east of', 1)"
2846,"('achilles yesterday but', 1)"
2847,"('ready for it', 1)"
2848,"('for it to', 1)"
2849,"('it to hit', 1)"
2850,"('to hit me', 1)"
2851,"('hit me this', 1)"
2852,"('me this hard', 1)"
2853,"('r books so', 1)"
2854,"('books so expensive', 1)"
2855,"('so expensive all', 1)"
2856,"('expensive all i', 1)"
2857,"('all i want', 1)"
2858,"('i want is', 1)"
2859,"('want is a', 1)"
2860,"('is a copy', 1)"
2861,"('achilles on my', 1)"
2862,"('on my bookshelf', 1)"
2863,"('my bookshelf is', 1)"
2864,"('bookshelf is that', 1)"
2865,"('is that really', 1)"
2866,"('that really too', 1)"
2867,"('really too much', 1)"
2868,"('too much to', 1)"
2869,"('much to ask', 1)"
2870,"('kooklebuns sjgkdksks i', 1)"
2871,"('sjgkdksks i would', 1)"
2872,"('i would never', 1)"
2873,"('would never ever', 1)"
2874,"('if i say', 1)"
2875,"('watching it together', 1)"
2876,"('watch it together', 1)"
2877,"('it together till', 1)"
2878,"('together till the', 1)"
2879,"('now how far', 1)"
2880,"('how far are', 1)"
2881,"('far are you', 1)"
2882,"('read the illiad', 1)"
2883,"('but honestly the', 1)"
2884,"('honestly the song', 1)"
2885,"('achilles is easier', 1)"
2886,"('is easier to', 1)"
2887,"('easier to read', 1)"
2888,"('read and a', 1)"
2889,"('of achilles bot', 1)"
2890,"('the four horsemen', 1)"
2891,"('four horsemen of', 1)"
2892,"('horsemen of the', 1)"
2893,"('of the gay', 1)"
2894,"('i am one', 1)"
2895,"('am one more', 1)"
2896,"('one more depressed', 1)"
2897,"('more depressed quote', 1)"
2898,"('depressed quote away', 1)"
2899,"('quote away from', 1)"
2900,"('away from blocking', 1)"
2901,"('from blocking them', 1)"
2902,"('blocking them all', 1)"
2903,"('them all and', 1)"
2904,"('end and you', 1)"
2905,"('and you think', 1)"
2906,"('you think you', 1)"
2907,"('think you can', 1)"
2908,"('you can hurt', 1)"
2909,"('less than a', 1)"
2910,"('than a hundred', 1)"
2911,"('a hundred pages', 1)"
2912,"('hundred pages left', 1)"
2913,"('pages left to', 1)"
2914,"('left to finish', 1)"
2915,"('remains one of', 1)"
2916,"('the most charismatic', 1)"
2917,"('most charismatic and', 1)"
2918,"('charismatic and entertaining', 1)"
2919,"('and entertaining characters', 1)"
2920,"('customer and i', 1)"
2921,"('and i were', 1)"
2922,"('i were talking', 1)"
2923,"('were talking about', 1)"
2924,"('pages in and', 1)"
2925,"('and she asked', 1)"
2926,"('she asked me', 1)"
2927,"('asked me if', 1)"
2928,"('me if achilles', 1)"
2929,"('if achilles and', 1)"
2930,"('achilles and helen', 1)"
2931,"('and helen of', 1)"
2932,"('of troy end', 1)"
2933,"('troy end up', 1)"
2934,"('rip my heart', 1)"
2935,"('my heart to', 1)"
2936,"('adaptation with thomas', 1)"
2937,"('with thomas doherty', 1)"
2938,"('thomas doherty as', 1)"
2939,"('doherty as achilles', 1)"
2940,"('achilles and george', 1)"
2941,"('and george mackay', 1)"
2942,"('george mackay as', 1)"
2943,"('mackay as patroclus', 1)"
2944,"('as patroclus when', 1)"
2945,"('know for sure', 1)"
2946,"('for sure now', 1)"
2947,"('sure now that', 1)"
2948,"('now that i', 1)"
2949,"('the sun as', 1)"
2950,"('sun as my', 1)"
2951,"('as my next', 1)"
2952,"('need a book', 1)"
2953,"('read something that', 1)"
2954,"('something that was', 1)"
2955,"('that was pitched', 1)"
2956,"('was pitched as', 1)"
2957,"('as mulan meets', 1)"
2958,"('mulan meets song', 1)"
2959,"('just know i', 1)"
2960,"('i will cry', 1)"
2961,"('will cry again', 1)"
2962,"('cry again and', 1)"
2963,"('again and i', 1)"
2964,"('flex on the', 1)"
2965,"('of achilles fans', 1)"
2966,"('achilles fans and', 1)"
2967,"('fans and say', 1)"
2968,"('so im pages', 1)"
2969,"('im pages into', 1)"
2970,"('pages into the', 1)"
2971,"('achilles and holy', 1)"
2972,"('and holy shit', 1)"
2973,"('holy shit this', 1)"
2974,"('shit this is', 1)"
2975,"('of the greatest', 1)"
2976,"('the greatest things', 1)"
2977,"('greatest things ever', 1)"
2978,"('things ever written', 1)"
2979,"('ever written madeline', 1)"
2980,"('written madeline miller', 1)"
2981,"('madeline miller legally', 1)"
2982,"('miller legally owns', 1)"
2983,"('legally owns my', 1)"
2984,"('owns my soul', 1)"
2985,"('rhodeiconic comprei the', 1)"
2986,"('comprei the invisible', 1)"
2987,"('of addie the', 1)"
2988,"('addie the song', 1)"
2989,"('e the seven', 1)"
2990,"('i start reading', 1)"
2991,"('intubbvc the song', 1)"
2992,"('been like two', 1)"
2993,"('like two weeks', 1)"
2994,"('two weeks and', 1)"
2995,"('weeks and im', 1)"
2996,"('and im still', 1)"
2997,"('im still utterly', 1)"
2998,"('still utterly obsessed', 1)"
2999,"('utterly obsessed with', 1)"
3000,"('obsessed with the', 1)"
3001,"('gatekept the song', 1)"
3002,"('fans of song', 1)"
3003,"('i understand that', 1)"
3004,"('understand that the', 1)"
3005,"('good book because', 1)"
3006,"('book because it', 1)"
3007,"('because it describes', 1)"
3008,"('it describes things', 1)"
3009,"('describes things in', 1)"
3010,"('things in cool', 1)"
3011,"('but you have', 1)"
3012,"('have to go', 1)"
3013,"('to go read', 1)"
3014,"('go read normal', 1)"
3015,"('good that i', 1)"
3016,"('am literally tempted', 1)"
3017,"('literally tempted to', 1)"
3018,"('tempted to gatekeep', 1)"
3019,"('to gatekeep it', 1)"
3020,"('gatekeep it so', 1)"
3021,"('it so this', 1)"
3022,"('so this will', 1)"
3023,"('this will be', 1)"
3024,"('will be the', 1)"
3025,"('be the only', 1)"
3026,"('the only tweet', 1)"
3027,"('only tweet you', 1)"
3028,"('tweet you get', 1)"
3029,"('you get from', 1)"
3030,"('get from me', 1)"
3031,"('from me about', 1)"
3032,"('im about to', 1)"
3033,"('to start and', 1)"
3034,"('start and still', 1)"
3035,"('the last thing', 1)"
3036,"('last thing he', 1)"
3037,"('thing he told', 1)"
3038,"('klara and the', 1)"
3039,"('have just finished', 1)"
3040,"('who says my', 1)"
3041,"('says my books', 1)"
3042,"('my books are', 1)"
3043,"('books are sad', 1)"
3044,"('are sad have', 1)"
3045,"('sad have evidently', 1)"
3046,"('have evidently not', 1)"
3047,"('evidently not read', 1)"
3048,"('not read patroclus', 1)"
3049,"('read patroclus and', 1)"
3050,"('because i am', 1)"
3051,"('bc i just', 1)"
3052,"('i need some', 1)"
3053,"('need some fluff', 1)"
3054,"('some fluff not', 1)"
3055,"('fluff not more', 1)"
3056,"('not more angst', 1)"
3057,"('more angst tbh', 1)"
3058,"('tf was i', 1)"
3059,"('was i ever', 1)"
3060,"('i ever able', 1)"
3061,"('ever able to', 1)"
3062,"('able to put', 1)"
3063,"('to put down', 1)"
3064,"('after watching three', 1)"
3065,"('watching three booktube', 1)"
3066,"('three booktube videos', 1)"
3067,"('booktube videos and', 1)"
3068,"('videos and having', 1)"
3069,"('and having camped', 1)"
3070,"('having camped on', 1)"
3071,"('camped on goodreads', 1)"
3072,"('on goodreads for', 1)"
3073,"('goodreads for over', 1)"
3074,"('for over more', 1)"
3075,"('over more than', 1)"
3076,"('more than an', 1)"
3077,"('than an hour', 1)"
3078,"('an hour i', 1)"
3079,"('hour i have', 1)"
3080,"('i have finally', 1)"
3081,"('have finally decided', 1)"
3082,"('finally decided to', 1)"
3083,"('decided to read', 1)"
3084,"('for my mental', 1)"
3085,"('heard this broke', 1)"
3086,"('this broke many', 1)"
3087,"('broke many people', 1)"
3088,"('many people but', 1)"
3089,"('people but who', 1)"
3090,"('but who cares', 1)"
3091,"('who cares when', 1)"
3092,"('cares when you', 1)"
3093,"('when you love', 1)"
3094,"('you love pain', 1)"
3095,"('creekbs the song', 1)"
3096,"('fyp was filled', 1)"
3097,"('was filled with', 1)"
3098,"('filled with banana', 1)"
3099,"('achilles been crying', 1)"
3100,"('been crying for', 1)"
3101,"('crying for the', 1)"
3102,"('noo im sorry', 1)"
3103,"('feeling unwell moss', 1)"
3104,"('unwell moss im', 1)"
3105,"('moss im doing', 1)"
3106,"('im doing okay', 1)"
3107,"('doing okay rn', 1)"
3108,"('okay rn im', 1)"
3109,"('go to barnes', 1)"
3110,"('to barnes and', 1)"
3111,"('and nobles to', 1)"
3112,"('nobles to get', 1)"
3113,"('and nobles yoooooo', 1)"
3114,"('nobles yoooooo lets', 1)"
3115,"('yoooooo lets go', 1)"
3116,"('lets go i', 1)"
3117,"('go i love', 1)"
3118,"('i love reading', 1)"
3119,"('love reading sm', 1)"
3120,"('achilles a recommend', 1)"
3121,"('goodreads you might', 1)"
3122,"('you might also', 1)"
3123,"('might also like', 1)"
3124,"('also like circe', 1)"
3125,"('like circe and', 1)"
3126,"('im starting the', 1)"
3127,"('lisbonpilled some very', 1)"
3128,"('some very nice', 1)"
3129,"('very nice ones', 1)"
3130,"('nice ones are', 1)"
3131,"('ones are six', 1)"
3132,"('are six of', 1)"
3133,"('anyone here love', 1)"
3134,"('here love the', 1)"
3135,"('achilles as much', 1)"
3136,"('autisticgansey song of', 1)"
3137,"('in the background', 1)"
3138,"('be a straight', 1)"
3139,"('started following a', 1)"
3140,"('following a song', 1)"
3141,"('achilles text bot', 1)"
3142,"('text bot and', 1)"
3143,"('bot and forgot', 1)"
3144,"('and forgot and', 1)"
3145,"('forgot and now', 1)"
3146,"('and now you', 1)"
3147,"('now you can', 1)"
3148,"('you can catch', 1)"
3149,"('can catch me', 1)"
3150,"('catch me crying', 1)"
3151,"('me crying on', 1)"
3152,"('crying on the', 1)"
3153,"('the tl at', 1)"
3154,"('and patroclus in', 1)"
3155,"('of achilles send', 1)"
3156,"('all my problems', 1)"
3157,"('my problems would', 1)"
3158,"('problems would be', 1)"
3159,"('would be solved', 1)"
3160,"('be solved if', 1)"
3161,"('solved if they', 1)"
3162,"('if they made', 1)"
3163,"('they made a', 1)"
3164,"('made a song', 1)"
3165,"('achilles movie that', 1)"
3166,"('movie that was', 1)"
3167,"('that was accurate', 1)"
3168,"('was accurate to', 1)"
3169,"('accurate to the', 1)"
3170,"('i have read', 1)"
3171,"('have read only', 1)"
3172,"('read only the', 1)"
3173,"('only the first', 1)"
3174,"('the first parts', 1)"
3175,"('first parts and', 1)"
3176,"('going sooo well', 1)"
3177,"('sooo well but', 1)"
3178,"('well but i', 1)"
3179,"('cherish it because', 1)"
3180,"('it because i', 1)"
3181,"('i know everything', 1)"
3182,"('know everything will', 1)"
3183,"('everything will change', 1)"
3184,"('will change soon', 1)"
3185,"('so sweet and', 1)"
3186,"('have slowly built', 1)"
3187,"('slowly built up', 1)"
3188,"('cjbearcpfc not sure', 1)"
3189,"('not sure we', 1)"
3190,"('he came back', 1)"
3191,"('came back to', 1)"
3192,"('had a bad', 1)"
3193,"('a bad knee', 1)"
3194,"('bad knee injury', 1)"
3195,"('knee injury it', 1)"
3196,"('injury it unbalanced', 1)"
3197,"('it unbalanced you', 1)"
3198,"('unbalanced you so', 1)"
3199,"('he had a', 1)"
3200,"('had a couple', 1)"
3201,"('a couple of', 1)"
3202,"('couple of strains', 1)"
3203,"('of strains song', 1)"
3204,"('strains song the', 1)"
3205,"('but he was', 1)"
3206,"('he was pretty', 1)"
3207,"('was pretty much', 1)"
3208,"('pretty much back', 1)"
3209,"('much back to', 1)"
3210,"('back to fill', 1)"
3211,"('to fill fitness', 1)"
3212,"('fill fitness when', 1)"
3213,"('fitness when his', 1)"
3214,"('when his achilles', 1)"
3215,"('of achilles next', 1)"
3216,"('i also dont', 1)"
3217,"('also dont want', 1)"
3218,"('want my heart', 1)"
3219,"('heart broken again', 1)"
3220,"('oh and i', 1)"
3221,"('and i finally', 1)"
3222,"('i finally got', 1)"
3223,"('finally got a', 1)"
3224,"('got a copy', 1)"
3225,"('having a song', 1)"
3226,"('of achilles breakdown', 1)"
3227,"('achilles breakdown with', 1)"
3228,"('breakdown with dani', 1)"
3229,"('with dani right', 1)"
3230,"('how could the', 1)"
3231,"('could the greeks', 1)"
3232,"('the greeks do', 1)"
3233,"('of achilles yall', 1)"
3234,"('achilles yall time', 1)"
3235,"('yall time to', 1)"
3236,"('time to suffer', 1)"
3237,"('all of song', 1)"
3238,"('achilles on the', 1)"
3239,"('who says that', 1)"
3240,"('says that is', 1)"
3241,"('that is their', 1)"
3242,"('is their favorite', 1)"
3243,"('these two are', 1)"
3244,"('two are v', 1)"
3245,"('are v easy', 1)"
3246,"('v easy to', 1)"
3247,"('easy to read', 1)"
3248,"('to read if', 1)"
3249,"('read if u', 1)"
3250,"('ranboozlled idk if', 1)"
3251,"('if its considered', 1)"
3252,"('its considered rlyyy', 1)"
3253,"('considered rlyyy one', 1)"
3254,"('rlyyy one but', 1)"
3255,"('one but the', 1)"
3256,"('how are you', 1)"
3257,"('are you after', 1)"
3258,"('you after finishing', 1)"
3259,"('who says ewww', 1)"
3260,"('says ewww but', 1)"
3261,"('ewww but they', 1)"
3262,"('but they were', 1)"
3263,"('they were too', 1)"
3264,"('i imagined them', 1)"
3265,"('clearly think patroclus', 1)"
3266,"('think patroclus and', 1)"
3267,"('and achilles are', 1)"
3268,"('achilles are characters', 1)"
3269,"('are characters made', 1)"
3270,"('characters made by', 1)"
3271,"('made by madeline', 1)"
3272,"('miller and also', 1)"
3273,"('and also have', 1)"
3274,"('also have zero', 1)"
3275,"('have zero info', 1)"
3276,"('zero info about', 1)"
3277,"('info about ancient', 1)"
3278,"('about ancient greek', 1)"
3279,"('ancient greek history', 1)"
3280,"('greek history and', 1)"
3281,"('vmiwn song of', 1)"
3282,"('have a few', 1)"
3283,"('this morning and', 1)"
3284,"('over the song', 1)"
3285,"('read to me', 1)"
3286,"('to me from', 1)"
3287,"('when i was', 1)"
3288,"('then i read', 1)"
3289,"('then i took', 1)"
3290,"('i took latin', 1)"
3291,"('took latin for', 1)"
3292,"('latin for kicks', 1)"
3293,"('for kicks in', 1)"
3294,"('kicks in first', 1)"
3295,"('in first year', 1)"
3296,"('first year from', 1)"
3297,"('year from an', 1)"
3298,"('from an incredible', 1)"
3299,"('an incredible teacher', 1)"
3300,"('all i wanted', 1)"
3301,"('i wanted after', 1)"
3302,"('wanted after that', 1)"
3303,"('after that was', 1)"
3304,"('gl for the', 1)"
3305,"('dreamsvlog the song', 1)"
3306,"('share my fav', 1)"
3307,"('achilles while i', 1)"
3308,"('while i weep', 1)"
3309,"('i weep into', 1)"
3310,"('weep into my', 1)"
3311,"('i ahvent read', 1)"
3312,"('sunsetdwt waiting for', 1)"
3313,"('waiting for that', 1)"
3314,"('for that dnf', 1)"
3315,"('that dnf the', 1)"
3316,"('dnf the song', 1)"
3317,"('im only chapters', 1)"
3318,"('only chapters in', 1)"
3319,"('chapters in to', 1)"
3320,"('in to the', 1)"
3321,"('im liking it', 1)"
3322,"('liking it so', 1)"
3323,"('it so far', 1)"
3324,"('far i think', 1)"
3325,"('i think ill', 1)"
3326,"('think ill fly', 1)"
3327,"('ill fly through', 1)"
3328,"('fly through this', 1)"
3329,"('am never reading', 1)"
3330,"('never reading the', 1)"
3331,"('of achilles ever', 1)"
3332,"('dumbass thought song', 1)"
3333,"('thought song of', 1)"
3334,"('achilles was actually', 1)"
3335,"('was actually a', 1)"
3336,"('actually a song', 1)"
3337,"('a song when', 1)"
3338,"('song when the', 1)"
3339,"('when the actual', 1)"
3340,"('the actual song', 1)"
3341,"('actual song was', 1)"
3342,"('song was achilles', 1)"
3343,"('was achilles come', 1)"
3344,"('achilles come down', 1)"
3345,"('such a fun', 1)"
3346,"('a fun age', 1)"
3347,"('fun age is', 1)"
3348,"('age is a', 1)"
3349,"('is a nice', 1)"
3350,"('a nice commentary', 1)"
3351,"('nice commentary on', 1)"
3352,"('commentary on woke', 1)"
3353,"('little life is', 1)"
3354,"('life is a', 1)"
3355,"('good book acc', 1)"
3356,"('book acc to', 1)"
3357,"('a bit heavy', 1)"
3358,"('bit heavy though', 1)"
3359,"('heavy though so', 1)"
3360,"('though so be', 1)"
3361,"('u have fun', 1)"
3362,"('have fun reading', 1)"
3363,"('addie larue and', 1)"
3364,"('larue and song', 1)"
3365,"('finished being emotionally', 1)"
3366,"('being emotionally destroyed', 1)"
3367,"('emotionally destroyed by', 1)"
3368,"('destroyed by the', 1)"
3369,"('excuse me while', 1)"
3370,"('me while i', 1)"
3371,"('while i go', 1)"
3372,"('i will ever', 1)"
3373,"('will ever recover', 1)"
3374,"('ever recover from', 1)"
3375,"('like the last', 1)"
3376,"('the last or', 1)"
3377,"('last or so', 1)"
3378,"('so pages made', 1)"
3379,"('pages made me', 1)"
3380,"('me feel too', 1)"
3381,"('feel too many', 1)"
3382,"('too many things', 1)"
3383,"('many things to', 1)"
3384,"('continue the the', 1)"
3385,"('of achilles aufiobook', 1)"
3386,"('achilles aufiobook later', 1)"
3387,"('aufiobook later and', 1)"
3388,"('later and im', 1)"
3389,"('and im rly', 1)"
3390,"('im rly excited', 1)"
3391,"('rly excited for', 1)"
3392,"('excited for that', 1)"
3393,"('little and humble', 1)"
3394,"('and humble tribute', 1)"
3395,"('humble tribute to', 1)"
3396,"('custom achilles and', 1)"
3397,"('and patroclus funko', 1)"
3398,"('i love them', 1)"
3399,"('love them so', 1)"
3400,"('them so much', 1)"
3401,"('if i ginally', 1)"
3402,"('i ginally start', 1)"
3403,"('ginally start reading', 1)"
3404,"('achilles after i', 1)"
3405,"('i finish rereading', 1)"
3406,"('am pages in', 1)"
3407,"('in and have', 1)"
3408,"('and have cried', 1)"
3409,"('have cried four', 1)"
3410,"('cried four times', 1)"
